application_id,age,annual_income,loan_amount,loan_term_months,credit_score,employment_years,home_ownership,purpose,application_status
APP100428,22,2609577,781471,36,585,35,Rent,Home,Pending
APP100429,56,2892251,1237076,240,300,29,Mortgage,Business,Rejected
APP100430,25,833913,123838,180,446,12,Own,Medical,Pending
APP100431,57,1131995,705088,180,332,15,Rent,Auto,Approved
APP100432,61,1608899,621051,60,324,23,Own,Medical,Approved
APP100433,27,1672655,187127,60,684,9,Own,Education,Pending
APP100434,42,2974442,289213,60,535,32,Own,Personal,Rejected
APP100435,27,1331629,1016575,24,742,11,Rent,Personal,Approved
APP100436,48,233994,249622,84,442,8,Own,Auto,Approved
APP100437,66,1383719,722563,240,695,3,Own,Home,Pending
APP100438,24,1758161,1143680,36,638,27,Mortgage,Medical,Rejected
APP100439,40,1647291,1753994,12,665,1,Mortgage,Personal,Approved
APP100440,68,1634409,242591,84,756,32,Mortgage,Business,Approved
APP100441,35,2783326,897555,48,689,38,Own,Auto,Approved
APP100442,27,2460852,250716,180,710,4,Own,Home,Approved
APP100443,44,904781,885717,240,707,3,Own,Auto,Approved
APP100444,45,1194788,987001,360,546,37,Rent,Business,Approved
APP100445,53,2069230,1608566,48,699,4,Rent,Personal,Rejected
APP100446,36,1348955,912450,360,764,16,Mortgage,Auto,Approved
APP100447,67,1399525,1874252,24,706,34,Rent,Auto,Rejected
APP100448,46,670226,318387,48,634,5,Mortgage,Auto,Approved
APP100449,35,912231,153660,36,340,26,Mortgage,Medical,Approved
APP100450,68,2274282,58675,360,540,15,Mortgage,Business,Approved
APP100451,66,2560207,745654,120,334,17,Rent,Medical,Approved
APP100452,45,2397184,426300,48,357,37,Own,Home,Rejected
APP100453,22,1061933,228589,24,498,25,Mortgage,Education,Pending
APP100454,50,582657,509989,180,555,12,Own,Education,Rejected
APP100455,48,647145,1951224,120,590,37,Own,Education,Rejected
APP100456,28,1301679,1610484,240,796,23,Mortgage,Education,Pending
APP100457,52,1649715,86217,60,720,3,Mortgage,Home,Rejected
APP100458,62,2700133,1835104,24,533,15,Rent,Home,Rejected
APP100459,26,2716717,450246,48,484,9,Rent,Personal,Rejected
APP100460,56,207580,841591,120,692,25,Own,Education,Approved
APP100461,27,2181168,688890,36,451,34,Own,Home,Approved
APP100462,57,1036525,839802,12,786,1,Mortgage,Education,Rejected
APP100463,41,753845,1533411,240,730,31,Rent,Medical,Rejected
APP100464,21,1754118,1439338,84,676,36,Rent,Education,Approved
APP100465,68,294956,1208373,48,437,39,Mortgage,Medical,Pending
APP100466,29,1135462,1272497,84,642,26,Own,Home,Approved
APP100467,50,1746226,1468677,180,752,12,Mortgage,Home,Rejected
APP100468,29,961726,409073,12,339,5,Rent,Business,Pending
APP100469,66,1861498,821555,60,397,37,Own,Personal,Approved
APP100470,57,1488104,259993,36,583,16,Own,Medical,Pending
APP100471,60,2438340,1423134,12,498,13,Mortgage,Education,Rejected
APP100472,42,708264,903343,12,690,29,Rent,Auto,Rejected
APP100473,43,359888,1292692,60,520,28,Rent,Business,Pending
APP100474,52,1682950,1151415,84,849,32,Own,Auto,Rejected
APP100475,59,919305,583583,84,465,35,Own,Auto,Approved
APP100476,62,2178748,320479,180,498,35,Mortgage,Home,Rejected
APP100477,21,461200,1947235,60,301,6,Mortgage,Personal,Approved
APP100478,53,1810825,621883,84,436,6,Rent,Business,Approved
APP100479,26,2971535,263649,240,429,8,Rent,Home,Approved
APP100480,35,460706,646588,120,720,25,Own,Business,Approved
APP100481,61,1045094,1809715,360,486,23,Mortgage,Medical,Rejected
APP100482,33,2564344,559531,36,412,34,Own,Personal,Pending
APP100483,60,1693980,1974240,180,472,33,Mortgage,Education,Pending
APP100484,43,689937,948484,120,610,32,Rent,Home,Approved
APP100485,32,796763,1730540,84,732,3,Mortgage,Business,Rejected
APP100486,37,2341473,1323473,12,839,27,Rent,Business,Rejected
APP100487,47,2610506,135670,84,326,34,Mortgage,Medical,Approved
APP100488,58,1209582,1043310,240,763,39,Mortgage,Business,Rejected
APP100489,50,1526731,863017,120,514,13,Rent,Personal,Approved
APP100490,66,2391731,442840,12,745,31,Rent,Business,Pending
APP100491,63,695396,1122475,36,320,16,Own,Business,Approved
APP100492,57,777564,250731,84,644,6,Mortgage,Auto,Rejected
APP100493,50,2368409,1411684,240,812,13,Rent,Education,Pending
APP100494,35,722653,1652647,60,321,10,Rent,Auto,Rejected
APP100495,41,2358272,230465,240,735,36,Mortgage,Education,Approved
APP100496,26,1591672,984644,180,362,7,Mortgage,Medical,Approved
APP100497,39,2972095,1327493,36,841,5,Rent,Education,Pending
APP100498,66,292220,171171,24,710,23,Mortgage,Education,Approved
APP100499,41,2848672,809188,360,801,22,Mortgage,Medical,Approved
APP100500,26,830832,553336,84,794,22,Mortgage,Home,Pending
APP100501,52,298225,126551,240,474,5,Rent,Auto,Rejected
APP100502,68,2227234,1617865,360,529,19,Mortgage,Education,Rejected
APP100503,63,1691079,917110,60,681,37,Rent,Education,Approved
APP100504,34,2544673,1515866,12,396,3,Rent,Education,Approved
APP100505,43,503390,1194796,360,468,31,Rent,Personal,Rejected
APP100506,47,426199,1757842,84,354,5,Own,Education,Approved
APP100507,33,1788297,1994161,24,789,9,Mortgage,Education,Approved
APP100508,34,2669817,1224071,84,436,35,Rent,Education,Approved
APP100509,32,1336136,736729,12,526,11,Rent,Medical,Rejected
APP100510,69,2433048,874666,36,549,20,Rent,Medical,Approved
APP100511,57,2737387,1659541,48,507,15,Rent,Auto,Pending
APP100512,62,2635116,881938,60,728,24,Mortgage,Home,Approved
APP100513,61,1624272,1063490,84,803,16,Rent,Home,Approved
APP100514,67,2155599,428300,240,615,17,Rent,Education,Pending
APP100515,26,1671865,1980627,48,761,32,Rent,Business,Pending
APP100516,64,2087628,1319057,180,361,22,Rent,Home,Rejected
APP100517,24,1787843,693907,360,832,22,Mortgage,Business,Pending
APP100518,44,1670261,1190884,180,363,32,Rent,Education,Approved
APP100519,50,1423063,832220,36,336,17,Own,Medical,Approved
APP100520,38,2027804,351985,120,312,32,Own,Business,Approved
APP100521,28,2303077,1755759,36,434,28,Rent,Education,Approved
APP100522,30,2773507,1777042,60,761,35,Own,Business,Rejected
APP100523,61,1917040,1678042,120,465,18,Rent,Home,Rejected
APP100524,36,481461,768512,36,735,22,Own,Education,Approved
APP100525,36,1844940,549983,12,533,5,Rent,Auto,Approved
APP100526,66,1084140,146990,240,357,4,Own,Auto,Pending
APP100527,28,275076,1476499,180,560,4,Own,Education,Rejected
APP100528,65,402873,689367,24,428,25,Own,Business,Approved
APP100529,66,1855645,1789829,48,460,13,Rent,Business,Approved
APP100530,50,2845454,1746220,36,585,11,Mortgage,Medical,Approved
APP100531,29,1615599,299951,360,735,24,Rent,Auto,Approved
APP100532,28,1446743,1838065,360,623,15,Rent,Personal,Approved
APP100533,34,448249,323561,120,423,5,Rent,Business,Approved
APP100534,49,2090964,1006276,60,695,22,Mortgage,Medical,Approved
APP100535,28,355318,974163,12,683,22,Rent,Medical,Approved
APP100536,43,2555136,1914862,36,430,5,Own,Personal,Approved
APP100537,26,2485936,1331751,12,769,10,Mortgage,Education,Approved
APP100538,47,2974800,1756721,180,764,9,Rent,Business,Approved
APP100539,22,995988,1211812,12,632,27,Rent,Business,Pending
APP100540,55,652990,1659199,120,463,9,Rent,Personal,Rejected
APP100541,23,1038697,1711633,360,495,1,Mortgage,Auto,Approved
APP100542,30,2438635,1726434,48,542,10,Mortgage,Medical,Approved
APP100543,29,812702,852653,120,403,18,Own,Personal,Rejected
APP100544,61,2684784,794657,240,468,30,Mortgage,Home,Approved
APP100545,23,631722,1970401,60,374,2,Mortgage,Auto,Rejected
APP100546,42,336851,1525114,60,385,35,Rent,Auto,Pending
APP100547,49,814201,1838744,36,710,13,Rent,Business,Approved
APP100548,46,2311453,1175811,60,370,13,Rent,Auto,Approved
APP100549,54,1886382,1861597,240,558,0,Mortgage,Auto,Approved
APP100550,60,1193230,1453383,120,536,11,Mortgage,Auto,Rejected
APP100551,40,2036904,1498002,36,325,18,Mortgage,Home,Approved
APP100552,61,2016071,396682,84,758,25,Own,Education,Rejected
APP100553,36,1753218,1155426,180,842,30,Mortgage,Auto,Approved
APP100554,69,1639334,1476218,12,651,20,Mortgage,Business,Rejected
APP100555,45,484181,1533949,180,669,4,Mortgage,Auto,Rejected
APP100556,57,927278,1917305,36,428,15,Mortgage,Auto,Approved
APP100557,63,1677552,687542,36,765,29,Rent,Medical,Pending
APP100558,59,578619,640193,60,732,25,Mortgage,Personal,Rejected
APP100559,62,1532348,1940485,84,541,23,Mortgage,Auto,Approved
APP100560,47,527452,1973014,360,688,20,Rent,Home,Pending
APP100561,23,2404254,400767,36,826,20,Mortgage,Medical,Rejected
APP100562,45,489304,787833,36,632,39,Own,Personal,Approved
APP100563,29,459109,1898775,48,409,23,Rent,Education,Rejected
APP100564,64,1985812,439460,240,482,23,Mortgage,Personal,Rejected
APP100565,32,817489,1577170,360,402,13,Rent,Auto,Rejected
APP100566,32,1183950,268958,60,482,19,Own,Education,Pending
APP100567,33,1079925,397707,120,790,28,Mortgage,Education,Approved
APP100568,52,806573,1580675,360,404,34,Rent,Personal,Approved
APP100569,48,2332989,1234561,240,791,31,Rent,Auto,Approved
APP100570,67,2137278,1131909,120,457,26,Mortgage,Education,Rejected
APP100571,41,868574,1720343,84,574,31,Mortgage,Medical,Approved
APP100572,34,2123178,648906,360,591,1,Own,Auto,Approved
APP100573,23,2197721,1031428,36,369,10,Own,Home,Approved
APP100574,21,1709671,1236478,48,401,9,Mortgage,Personal,Rejected
APP100575,39,1819483,1492743,180,468,26,Mortgage,Medical,Approved
APP100576,66,2817881,697597,12,333,30,Mortgage,Education,Approved
APP100577,46,1470862,1285588,84,715,5,Rent,Home,Approved
APP100578,64,1279159,924297,240,600,7,Own,Business,Approved
APP100579,25,1709202,1106818,24,766,19,Mortgage,Auto,Approved
APP100580,25,2540416,1732195,240,775,38,Rent,Business,Approved
APP100581,61,2186842,817624,60,491,0,Own,Home,Rejected
APP100582,26,410390,1352924,240,750,35,Rent,Personal,Approved
APP100583,23,1485977,1886883,120,333,7,Mortgage,Personal,Approved
APP100584,40,2271527,1536683,24,536,10,Mortgage,Business,Rejected
APP100585,66,826969,1978010,180,666,25,Rent,Business,Approved
APP100586,54,2967652,1187812,12,556,29,Own,Auto,Approved
APP100587,25,2462702,599805,36,707,34,Rent,Medical,Approved
APP100588,62,2570475,1983226,240,773,0,Mortgage,Auto,Approved
APP100589,62,428829,1306924,240,533,1,Rent,Education,Approved
APP100590,60,1823061,520749,12,451,19,Own,Medical,Pending
APP100591,65,1677805,668519,48,621,22,Rent,Home,Approved
APP100592,32,1954944,561467,12,778,10,Rent,Home,Rejected
APP100593,68,2580732,1675534,36,844,25,Mortgage,Personal,Pending
APP100594,36,1189210,230489,360,749,10,Own,Education,Approved
APP100595,60,1695140,1492816,24,434,37,Rent,Business,Rejected
APP100596,49,2102558,1130338,120,413,7,Mortgage,Business,Approved
APP100597,59,2308927,193271,240,615,26,Rent,Personal,Rejected
APP100598,51,2357107,1246050,240,521,21,Own,Business,Pending
APP100599,52,1143421,1518645,48,636,4,Mortgage,Education,Approved
APP100600,51,2995039,1465625,120,808,24,Mortgage,Business,Pending
APP100601,59,226941,1080602,60,602,5,Rent,Personal,Approved
APP100602,57,1578896,704119,24,495,21,Rent,Education,Rejected
APP100603,27,1904549,369495,36,778,25,Rent,Auto,Approved
APP100604,61,371651,73900,180,541,2,Own,Education,Approved
APP100605,47,1463251,751129,120,633,8,Mortgage,Medical,Approved
APP100606,36,1868402,1282847,84,374,11,Own,Home,Pending
APP100607,46,1901317,123429,180,579,37,Own,Auto,Rejected
APP100608,68,533267,1997456,120,534,8,Rent,Medical,Pending
APP100609,63,977024,1192605,48,367,36,Mortgage,Personal,Approved
APP100610,61,885342,624371,36,416,21,Own,Home,Approved
APP100611,43,1991782,1926107,360,687,37,Own,Auto,Approved
APP100612,59,1120583,408672,360,399,33,Rent,Personal,Approved
APP100613,39,1800066,1917316,12,372,11,Rent,Personal,Approved
APP100614,54,2246883,599445,180,331,22,Rent,Personal,Pending
APP100615,52,2432374,790475,24,314,28,Own,Medical,Pending
APP100616,33,714662,879560,240,539,3,Mortgage,Business,Approved
APP100617,34,2729886,1989932,84,569,26,Mortgage,Medical,Approved
APP100618,23,664108,539280,120,644,18,Own,Business,Rejected
APP100619,27,261257,1947099,180,615,1,Own,Education,Rejected
APP100620,42,325899,726572,120,595,34,Own,Business,Rejected
APP100621,44,762911,606108,36,850,10,Mortgage,Education,Approved
APP100622,29,2645071,1294503,240,437,34,Rent,Business,Approved
APP100623,41,782071,1402810,84,692,8,Own,Medical,Approved
APP100624,50,2141815,722804,84,343,21,Mortgage,Medical,Pending
APP100625,32,1371784,311430,48,767,14,Own,Business,Rejected
APP100626,37,311850,822314,12,499,35,Own,Home,Pending
APP100627,39,1443589,1103819,84,490,38,Mortgage,Business,Approved
APP100628,45,279218,128060,48,374,30,Rent,Auto,Approved
APP100629,38,1533287,203372,120,580,33,Rent,Auto,Approved
APP100630,57,1764288,1839987,48,520,30,Mortgage,Medical,Pending
APP100631,37,1659820,119934,360,836,11,Own,Education,Approved
APP100632,42,991096,843427,120,398,36,Rent,Personal,Rejected
APP100633,39,2346395,1539592,60,529,21,Rent,Education,Approved
APP100634,29,1870833,689879,180,796,13,Mortgage,Business,Approved
APP100635,54,913398,1014806,120,744,7,Mortgage,Business,Approved
APP100636,32,1416891,218644,120,721,28,Rent,Medical,Approved
APP100637,35,503817,1599153,84,589,11,Own,Auto,Rejected
APP100638,59,2785275,1286657,360,781,26,Own,Business,Pending
APP100639,67,2308539,1710725,48,423,2,Rent,Education,Rejected
APP100640,53,1005865,1734458,60,746,25,Rent,Education,Approved
APP100641,65,2089771,734069,36,619,25,Rent,Medical,Rejected
APP100642,62,2101607,130248,84,492,20,Mortgage,Home,Approved
APP100643,44,1907094,725382,360,420,26,Mortgage,Business,Rejected
APP100644,58,351352,333281,120,587,39,Mortgage,Education,Rejected
APP100645,37,2659868,1089928,36,301,33,Rent,Medical,Approved
APP100646,43,2876409,335460,360,693,17,Mortgage,Auto,Approved
APP100647,47,2927598,1847707,180,429,34,Rent,Auto,Approved
APP100648,68,2946120,1224435,60,514,38,Mortgage,Home,Approved
APP100649,62,2800707,543415,24,406,6,Rent,Education,Pending
APP100650,44,2269408,1846399,60,556,14,Rent,Home,Rejected
APP100651,52,359255,1550890,240,504,29,Own,Business,Approved
APP100652,30,1502594,903648,84,403,20,Mortgage,Auto,Approved
APP100653,60,886414,335688,24,789,5,Rent,Education,Rejected
APP100654,48,815981,720422,24,718,18,Own,Business,Approved
APP100655,47,2525728,1188815,360,513,14,Mortgage,Personal,Approved
APP100656,58,2475045,1543389,60,331,29,Own,Home,Rejected
APP100657,52,1661790,560758,120,765,20,Mortgage,Home,Approved
APP100658,24,2261791,1498009,48,684,5,Own,Auto,Approved
APP100659,35,562226,601531,12,606,1,Rent,Business,Approved
APP100660,29,821471,531174,60,633,11,Rent,Medical,Approved
APP100661,57,2609333,921685,120,304,6,Own,Home,Pending
APP100662,22,1463402,363611,48,561,35,Rent,Home,Rejected
APP100663,30,1730562,839078,120,403,10,Rent,Business,Pending
APP100664,50,1495837,747729,60,658,25,Mortgage,Medical,Pending
APP100665,55,766046,596081,48,813,5,Rent,Personal,Approved
APP100666,45,2513949,1562426,36,592,17,Rent,Business,Approved
APP100667,63,2323246,696869,36,632,37,Own,Home,Rejected
APP100668,66,2114765,1405373,36,667,25,Own,Business,Approved
APP100669,27,1188940,1454563,180,812,11,Rent,Education,Pending
APP100670,67,2000869,1348414,48,321,29,Rent,Education,Approved
APP100671,51,2869110,575192,180,470,20,Mortgage,Education,Approved
APP100672,52,2019516,1667385,48,447,9,Own,Business,Rejected
APP100673,25,1583959,511275,48,694,39,Own,Personal,Pending
APP100674,51,957316,590404,360,546,37,Rent,Auto,Rejected
APP100675,56,1663860,1756227,240,725,22,Rent,Home,Rejected
APP100676,49,1240791,712383,60,560,1,Rent,Home,Approved
APP100677,25,1911555,1409185,36,837,16,Mortgage,Education,Rejected
APP100678,46,327854,132561,180,722,20,Mortgage,Business,Rejected
APP100679,66,732466,1247932,12,310,37,Own,Personal,Approved
APP100680,56,2403435,1744054,60,844,29,Mortgage,Education,Rejected
APP100681,27,1266021,1431972,84,824,8,Rent,Business,Approved
APP100682,68,1412395,1185737,120,323,20,Mortgage,Medical,Approved
APP100683,67,1722915,1705607,24,515,7,Own,Personal,Pending
APP100684,29,1427067,631338,12,834,18,Own,Personal,Approved
APP100685,60,2324187,784722,36,761,21,Mortgage,Education,Rejected
APP100686,40,886997,185362,24,558,20,Rent,Home,Approved
APP100687,50,2323616,1411827,84,600,17,Own,Medical,Pending
APP100688,42,786396,1460648,360,316,17,Rent,Business,Approved
APP100689,59,1237668,1515187,36,611,31,Own,Home,Approved
APP100690,69,1845901,1510038,60,667,20,Rent,Education,Pending
APP100691,59,2680739,298398,36,498,1,Own,Home,Rejected
APP100692,66,851148,1349048,12,469,29,Mortgage,Medical,Approved
APP100693,67,1844686,1538492,180,756,24,Rent,Business,Approved
APP100694,25,379784,447372,36,547,27,Rent,Personal,Approved
APP100695,33,411194,979137,84,445,28,Rent,Education,Pending
APP100696,56,2349020,1830771,120,506,6,Mortgage,Home,Rejected
APP100697,49,2213085,858879,240,571,38,Own,Business,Pending
APP100698,23,1254114,1518658,24,442,39,Mortgage,Business,Pending
APP100699,25,1944336,1084174,84,608,5,Mortgage,Auto,Approved
APP100700,46,1264659,1332624,360,774,8,Rent,Personal,Rejected
APP100701,51,976287,1271686,60,709,9,Mortgage,Auto,Rejected
APP100702,29,1407691,1319340,12,427,38,Rent,Personal,Rejected
APP100703,29,1073203,1569781,36,559,37,Rent,Personal,Rejected
APP100704,27,2482125,1813497,180,599,10,Mortgage,Home,Approved
APP100705,48,1352676,626548,180,674,25,Own,Auto,Pending
APP100706,21,1098343,1860198,48,716,9,Mortgage,Home,Rejected
APP100707,49,1701229,1274331,24,567,1,Rent,Personal,Pending
APP100708,44,2322501,1211492,36,473,9,Own,Auto,Approved
APP100709,43,966264,689072,36,663,3,Rent,Business,Approved
APP100710,54,2830725,862505,180,369,33,Mortgage,Education,Rejected
APP100711,46,1497896,1320669,240,671,31,Mortgage,Home,Rejected
APP100712,56,2050430,759281,12,793,7,Mortgage,Medical,Approved
APP100713,58,2880278,610204,180,690,22,Rent,Personal,Approved
APP100714,66,1408707,1647203,180,538,8,Mortgage,Auto,Rejected
APP100715,60,759494,860086,120,753,22,Mortgage,Medical,Pending
APP100716,46,2293811,1306980,240,593,35,Mortgage,Personal,Approved
APP100717,45,218537,110819,12,597,35,Own,Personal,Approved
APP100718,32,1482112,200668,120,769,33,Mortgage,Auto,Approved
APP100719,50,2943974,1703936,24,406,9,Mortgage,Home,Approved
APP100720,27,1360396,327262,240,729,7,Rent,Home,Approved
APP100721,66,2115461,1601814,60,674,6,Mortgage,Business,Approved
APP100722,62,1670792,1805362,12,591,5,Rent,Personal,Rejected
APP100723,26,801101,988722,180,342,24,Mortgage,Medical,Approved
APP100724,59,1089622,1774771,180,721,26,Rent,Medical,Approved
APP100725,26,1665890,883092,60,420,35,Mortgage,Business,Pending
APP100726,56,491900,1906073,48,793,3,Mortgage,Business,Approved
APP100727,25,1361695,512374,12,736,10,Mortgage,Auto,Rejected
APP100728,44,1361585,884309,360,500,29,Mortgage,Home,Approved
APP100729,53,2537751,808382,24,539,27,Own,Auto,Rejected
APP100730,56,546799,1578918,240,314,17,Mortgage,Home,Rejected
APP100731,41,2559539,135250,84,574,6,Rent,Personal,Approved
APP100732,66,1349236,1665038,120,331,19,Own,Business,Rejected
APP100733,58,2023782,95690,120,844,6,Rent,Personal,Rejected
APP100734,31,1759414,665608,240,652,21,Rent,Home,Approved
